ADDRESS,POINTS
159 3437 42 ST NW,-5455.661 3775.628|-5489.278 3844.569|-5493.948 3854.454|-5498.380 3864.462|-5502.560 3874.558|-5506.489 3884.766|-5510.166 3895.063|-5513.584 3905.448|-5516.751 3915.923|-5519.652 3926.464|-5521.742 3934.770|-5523.671 3943.121|-5525.440 3951.516|-5527.048 3959.934|-5528.488 3968.373|-5529.767 3976.858|-5530.878 3985.353|-5531.829 3993.870|-5532.486 4000.742|-5533.185 4007.058|-5534.185 4013.318|-5535.499 4019.523|-5537.107 4025.661|-5539.022 4031.710|-5541.224 4037.670|-5543.720 4043.497|-5546.495 4049.212|-5555.890 4067.359|-5640.168 4055.639|-5621.035 3917.847|-5620.294 3913.554|-5619.280 3909.307|-5617.987 3905.148|-5616.428 3901.078|-5614.694 3897.275|-5612.730 3893.595|-5610.535 3890.037|-5608.116 3886.623|-5605.495 3883.376|-5602.678 3880.296|-5599.672 3877.394|-5596.491 3874.681|-5593.150 3872.179|-5589.654 3869.888|-5586.019 3867.820|-5582.265 3865.985|-5578.407 3864.384|-5574.457 3863.027|-5570.424 3861.915|-5566.334 3861.059|-5562.685 3860.336|-5559.071 3859.447|-5555.506 3858.402|-5551.983 3857.212|-5548.515 3855.855|-5545.111 3854.354|-5541.777 3852.709|-5538.512 3850.918|-5535.338 3848.995|-5532.242 3846.926|-5529.243 3844.725|-5526.342 3842.401|-5523.545 3839.943|-5520.861 3837.375|-5518.289 3834.684|-5515.842 3831.893|-5513.514 3828.991|-5511.312 3825.988|-5509.250 3822.897|-5507.321 3819.717|-5505.531 3816.459|-5503.888 3813.123|-5502.392 3809.721|-5501.043 3806.262|-5499.848 3802.738|-5498.806 3799.168|-5497.925 3795.554|-5497.198 3791.918|-5496.632 3788.238|-5496.227 3784.546|-5495.989 3780.832|-5495.905 3777.118|-5495.730 3773.538|-5495.206 3769.991|-5494.332 3766.521|-5493.130 3763.141|-5491.599 3759.905|-5489.754 3756.836|-5487.621 3753.956|-5485.210 3751.299|-5482.560 3748.897|-5479.680 3746.762|-5476.604 3744.916|-5473.368 3743.382|-5469.991 3742.170|-5466.510 3741.302|-5462.966 3740.769|-5459.387 3740.591|-5438.583 3740.602
160 3437 42 ST NW,-5455.661 3775.628|-5489.278 3844.569|-5493.948 3854.454|-5498.380 3864.462|-5502.560 3874.558|-5506.489 3884.766|-5510.166 3895.063|-5513.584 3905.448|-5516.751 3915.923|-5519.652 3926.464|-5521.742 3934.770|-5523.671 3943.121|-5525.440 3951.516|-5527.048 3959.934|-5528.488 3968.373|-5529.767 3976.858|-5530.878 3985.353|-5531.829 3993.870|-5532.486 4000.742|-5533.185 4007.058|-5534.185 4013.318|-5535.499 4019.523|-5537.107 4025.661|-5539.022 4031.710|-5541.224 4037.670|-5543.720 4043.497|-5546.495 4049.212|-5555.890 4067.359|-5640.168 4055.639|-5621.035 3917.847|-5620.294 3913.554|-5619.280 3909.307|-5617.987 3905.148|-5616.428 3901.078|-5614.694 3897.275|-5612.730 3893.595|-5610.535 3890.037|-5608.116 3886.623|-5605.495 3883.376|-5602.678 3880.296|-5599.672 3877.394|-5596.491 3874.681|-5593.150 3872.179|-5589.654 3869.888|-5586.019 3867.820|-5582.265 3865.985|-5578.407 3864.384|-5574.457 3863.027|-5570.424 3861.915|-5566.334 3861.059|-5562.685 3860.336|-5559.071 3859.447|-5555.506 3858.402|-5551.983 3857.212|-5548.515 3855.855|-5545.111 3854.354|-5541.777 3852.709|-5538.512 3850.918|-5535.338 3848.995|-5532.242 3846.926|-5529.243 3844.725|-5526.342 3842.401|-5523.545 3839.943|-5520.861 3837.375|-5518.289 3834.684|-5515.842 3831.893|-5513.514 3828.991|-5511.312 3825.988|-5509.250 3822.897|-5507.321 3819.717|-5505.531 3816.459|-5503.888 3813.123|-5502.392 3809.721|-5501.043 3806.262|-5499.848 3802.738|-5498.806 3799.168|-5497.925 3795.554|-5497.198 3791.918|-5496.632 3788.238|-5496.227 3784.546|-5495.989 3780.832|-5495.905 3777.118|-5495.730 3773.538|-5495.206 3769.991|-5494.332 3766.521|-5493.130 3763.141|-5491.599 3759.905|-5489.754 3756.836|-5487.621 3753.956|-5485.210 3751.299|-5482.560 3748.897|-5479.680 3746.762|-5476.604 3744.916|-5473.368 3743.382|-5469.991 3742.170|-5466.510 3741.302|-5462.966 3740.769|-5459.387 3740.591|-5438.583 3740.602
161 3437 42 ST NW,-5455.661 3775.628|-5489.278 3844.569|-5493.948 3854.454|-5498.380 3864.462|-5502.560 3874.558|-5506.489 3884.766|-5510.166 3895.063|-5513.584 3905.448|-5516.751 3915.923|-5519.652 3926.464|-5521.742 3934.770|-5523.671 3943.121|-5525.440 3951.516|-5527.048 3959.934|-5528.488 3968.373|-5529.767 3976.858|-5530.878 3985.353|-5531.829 3993.870|-5532.486 4000.742|-5533.185 4007.058|-5534.185 4013.318|-5535.499 4019.523|-5537.107 4025.661|-5539.022 4031.710|-5541.224 4037.670|-5543.720 4043.497|-5546.495 4049.212|-5555.890 4067.359|-5640.168 4055.639|-5621.035 3917.847|-5620.294 3913.554|-5619.280 3909.307|-5617.987 3905.148|-5616.428 3901.078|-5614.694 3897.275|-5612.730 3893.595|-5610.535 3890.037|-5608.116 3886.623|-5605.495 3883.376|-5602.678 3880.296|-5599.672 3877.394|-5596.491 3874.681|-5593.150 3872.179|-5589.654 3869.888|-5586.019 3867.820|-5582.265 3865.985|-5578.407 3864.384|-5574.457 3863.027|-5570.424 3861.915|-5566.334 3861.059|-5562.685 3860.336|-5559.071 3859.447|-5555.506 3858.402|-5551.983 3857.212|-5548.515 3855.855|-5545.111 3854.354|-5541.777 3852.709|-5538.512 3850.918|-5535.338 3848.995|-5532.242 3846.926|-5529.243 3844.725|-5526.342 3842.401|-5523.545 3839.943|-5520.861 3837.375|-5518.289 3834.684|-5515.842 3831.893|-5513.514 3828.991|-5511.312 3825.988|-5509.250 3822.897|-5507.321 3819.717|-5505.531 3816.459|-5503.888 3813.123|-5502.392 3809.721|-5501.043 3806.262|-5499.848 3802.738|-5498.806 3799.168|-5497.925 3795.554|-5497.198 3791.918|-5496.632 3788.238|-5496.227 3784.546|-5495.989 3780.832|-5495.905 3777.118|-5495.730 3773.538|-5495.206 3769.991|-5494.332 3766.521|-5493.130 3763.141|-5491.599 3759.905|-5489.754 3756.836|-5487.621 3753.956|-5485.210 3751.299|-5482.560 3748.897|-5479.680 3746.762|-5476.604 3744.916|-5473.368 3743.382|-5469.991 3742.170|-5466.510 3741.302|-5462.966 3740.769|-5459.387 3740.591|-5438.583 3740.602
162 3437 42 ST NW,-5455.661 3775.628|-5489.278 3844.569|-5493.948 3854.454|-5498.380 3864.462|-5502.560 3874.558|-5506.489 3884.766|-5510.166 3895.063|-5513.584 3905.448|-5516.751 3915.923|-5519.652 3926.464|-5521.742 3934.770|-5523.671 3943.121|-5525.440 3951.516|-5527.048 3959.934|-5528.488 3968.373|-5529.767 3976.858|-5530.878 3985.353|-5531.829 3993.870|-5532.486 4000.742|-5533.185 4007.058|-5534.185 4013.318|-5535.499 4019.523|-5537.107 4025.661|-5539.022 4031.710|-5541.224 4037.670|-5543.720 4043.497|-5546.495 4049.212|-5555.890 4067.359|-5640.168 4055.639|-5621.035 3917.847|-5620.294 3913.554|-5619.280 3909.307|-5617.987 3905.148|-5616.428 3901.078|-5614.694 3897.275|-5612.730 3893.595|-5610.535 3890.037|-5608.116 3886.623|-5605.495 3883.376|-5602.678 3880.296|-5599.672 3877.394|-5596.491 3874.681|-5593.150 3872.179|-5589.654 3869.888|-5586.019 3867.820|-5582.265 3865.985|-5578.407 3864.384|-5574.457 3863.027|-5570.424 3861.915|-5566.334 3861.059|-5562.685 3860.336|-5559.071 3859.447|-5555.506 3858.402|-5551.983 3857.212|-5548.515 3855.855|-5545.111 3854.354|-5541.777 3852.709|-5538.512 3850.918|-5535.338 3848.995|-5532.242 3846.926|-5529.243 3844.725|-5526.342 3842.401|-5523.545 3839.943|-5520.861 3837.375|-5518.289 3834.684|-5515.842 3831.893|-5513.514 3828.991|-5511.312 3825.988|-5509.250 3822.897|-5507.321 3819.717|-5505.531 3816.459|-5503.888 3813.123|-5502.392 3809.721|-5501.043 3806.262|-5499.848 3802.738|-5498.806 3799.168|-5497.925 3795.554|-5497.198 3791.918|-5496.632 3788.238|-5496.227 3784.546|-5495.989 3780.832|-5495.905 3777.118|-5495.730 3773.538|-5495.206 3769.991|-5494.332 3766.521|-5493.130 3763.141|-5491.599 3759.905|-5489.754 3756.836|-5487.621 3753.956|-5485.210 3751.299|-5482.560 3748.897|-5479.680 3746.762|-5476.604 3744.916|-5473.368 3743.382|-5469.991 3742.170|-5466.510 3741.302|-5462.966 3740.769|-5459.387 3740.591|-5438.583 3740.602
163 3437 42 ST NW,-5455.661 3775.628|-5489.278 3844.569|-5493.948 3854.454|-5498.380 3864.462|-5502.560 3874.558|-5506.489 3884.766|-5510.166 3895.063|-5513.584 3905.448|-5516.751 3915.923|-5519.652 3926.464|-5521.742 3934.770|-5523.671 3943.121|-5525.440 3951.516|-5527.048 3959.934|-5528.488 3968.373|-5529.767 3976.858|-5530.878 3985.353|-5531.829 3993.870|-5532.486 4000.742|-5533.185 4007.058|-5534.185 4013.318|-5535.499 4019.523|-5537.107 4025.661|-5539.022 4031.710|-5541.224 4037.670|-5543.720 4043.497|-5546.495 4049.212|-5555.890 4067.359|-5640.168 4055.639|-5621.035 3917.847|-5620.294 3913.554|-5619.280 3909.307|-5617.987 3905.148|-5616.428 3901.078|-5614.694 3897.275|-5612.730 3893.595|-5610.535 3890.037|-5608.116 3886.623|-5605.495 3883.376|-5602.678 3880.296|-5599.672 3877.394|-5596.491 3874.681|-5593.150 3872.179|-5589.654 3869.888|-5586.019 3867.820|-5582.265 3865.985|-5578.407 3864.384|-5574.457 3863.027|-5570.424 3861.915|-5566.334 3861.059|-5562.685 3860.336|-5559.071 3859.447|-5555.506 3858.402|-5551.983 3857.212|-5548.515 3855.855|-5545.111 3854.354|-5541.777 3852.709|-5538.512 3850.918|-5535.338 3848.995|-5532.242 3846.926|-5529.243 3844.725|-5526.342 3842.401|-5523.545 3839.943|-5520.861 3837.375|-5518.289 3834.684|-5515.842 3831.893|-5513.514 3828.991|-5511.312 3825.988|-5509.250 3822.897|-5507.321 3819.717|-5505.531 3816.459|-5503.888 3813.123|-5502.392 3809.721|-5501.043 3806.262|-5499.848 3802.738|-5498.806 3799.168|-5497.925 3795.554|-5497.198 3791.918|-5496.632 3788.238|-5496.227 3784.546|-5495.989 3780.832|-5495.905 3777.118|-5495.730 3773.538|-5495.206 3769.991|-5494.332 3766.521|-5493.130 3763.141|-5491.599 3759.905|-5489.754 3756.836|-5487.621 3753.956|-5485.210 3751.299|-5482.560 3748.897|-5479.680 3746.762|-5476.604 3744.916|-5473.368 3743.382|-5469.991 3742.170|-5466.510 3741.302|-5462.966 3740.769|-5459.387 3740.591|-5438.583 3740.602
164 3335 42 ST NW,-5455.661 3775.628|-5489.278 3844.569|-5493.948 3854.454|-5498.380 3864.462|-5502.560 3874.558|-5506.489 3884.766|-5510.166 3895.063|-5513.584 3905.448|-5516.751 3915.923|-5519.652 3926.464|-5521.742 3934.770|-5523.671 3943.121|-5525.440 3951.516|-5527.048 3959.934|-5528.488 3968.373|-5529.767 3976.858|-5530.878 3985.353|-5531.829 3993.870|-5532.486 4000.742|-5533.185 4007.058|-5534.185 4013.318|-5535.499 4019.523|-5537.107 4025.661|-5539.022 4031.710|-5541.224 4037.670|-5543.720 4043.497|-5546.495 4049.212|-5555.890 4067.359|-5640.168 4055.639|-5621.035 3917.847|-5620.294 3913.554|-5619.280 3909.307|-5617.987 3905.148|-5616.428 3901.078|-5614.694 3897.275|-5612.730 3893.595|-5610.535 3890.037|-5608.116 3886.623|-5605.495 3883.376|-5602.678 3880.296|-5599.672 3877.394|-5596.491 3874.681|-5593.150 3872.179|-5589.654 3869.888|-5586.019 3867.820|-5582.265 3865.985|-5578.407 3864.384|-5574.457 3863.027|-5570.424 3861.915|-5566.334 3861.059|-5562.685 3860.336|-5559.071 3859.447|-5555.506 3858.402|-5551.983 3857.212|-5548.515 3855.855|-5545.111 3854.354|-5541.777 3852.709|-5538.512 3850.918|-5535.338 3848.995|-5532.242 3846.926|-5529.243 3844.725|-5526.342 3842.401|-5523.545 3839.943|-5520.861 3837.375|-5518.289 3834.684|-5515.842 3831.893|-5513.514 3828.991|-5511.312 3825.988|-5509.250 3822.897|-5507.321 3819.717|-5505.531 3816.459|-5503.888 3813.123|-5502.392 3809.721|-5501.043 3806.262|-5499.848 3802.738|-5498.806 3799.168|-5497.925 3795.554|-5497.198 3791.918|-5496.632 3788.238|-5496.227 3784.546|-5495.989 3780.832|-5495.905 3777.118|-5495.730 3773.538|-5495.206 3769.991|-5494.332 3766.521|-5493.130 3763.141|-5491.599 3759.905|-5489.754 3756.836|-5487.621 3753.956|-5485.210 3751.299|-5482.560 3748.897|-5479.680 3746.762|-5476.604 3744.916|-5473.368 3743.382|-5469.991 3742.170|-5466.510 3741.302|-5462.966 3740.769|-5459.387 3740.591|-5438.583 3740.602
165 3437 42 ST NW,-5455.661 3775.628|-5489.278 3844.569|-5493.948 3854.454|-5498.380 3864.462|-5502.560 3874.558|-5506.489 3884.766|-5510.166 3895.063|-5513.584 3905.448|-5516.751 3915.923|-5519.652 3926.464|-5521.742 3934.770|-5523.671 3943.121|-5525.440 3951.516|-5527.048 3959.934|-5528.488 3968.373|-5529.767 3976.858|-5530.878 3985.353|-5531.829 3993.870|-5532.486 4000.742|-5533.185 4007.058|-5534.185 4013.318|-5535.499 4019.523|-5537.107 4025.661|-5539.022 4031.710|-5541.224 4037.670|-5543.720 4043.497|-5546.495 4049.212|-5555.890 4067.359|-5640.168 4055.639|-5621.035 3917.847|-5620.294 3913.554|-5619.280 3909.307|-5617.987 3905.148|-5616.428 3901.078|-5614.694 3897.275|-5612.730 3893.595|-5610.535 3890.037|-5608.116 3886.623|-5605.495 3883.376|-5602.678 3880.296|-5599.672 3877.394|-5596.491 3874.681|-5593.150 3872.179|-5589.654 3869.888|-5586.019 3867.820|-5582.265 3865.985|-5578.407 3864.384|-5574.457 3863.027|-5570.424 3861.915|-5566.334 3861.059|-5562.685 3860.336|-5559.071 3859.447|-5555.506 3858.402|-5551.983 3857.212|-5548.515 3855.855|-5545.111 3854.354|-5541.777 3852.709|-5538.512 3850.918|-5535.338 3848.995|-5532.242 3846.926|-5529.243 3844.725|-5526.342 3842.401|-5523.545 3839.943|-5520.861 3837.375|-5518.289 3834.684|-5515.842 3831.893|-5513.514 3828.991|-5511.312 3825.988|-5509.250 3822.897|-5507.321 3819.717|-5505.531 3816.459|-5503.888 3813.123|-5502.392 3809.721|-5501.043 3806.262|-5499.848 3802.738|-5498.806 3799.168|-5497.925 3795.554|-5497.198 3791.918|-5496.632 3788.238|-5496.227 3784.546|-5495.989 3780.832|-5495.905 3777.118|-5495.730 3773.538|-5495.206 3769.991|-5494.332 3766.521|-5493.130 3763.141|-5491.599 3759.905|-5489.754 3756.836|-5487.621 3753.956|-5485.210 3751.299|-5482.560 3748.897|-5479.680 3746.762|-5476.604 3744.916|-5473.368 3743.382|-5469.991 3742.170|-5466.510 3741.302|-5462.966 3740.769|-5459.387 3740.591|-5438.583 3740.602
166 3335 42 ST NW,-5455.661 3775.628|-5489.278 3844.569|-5493.948 3854.454|-5498.380 3864.462|-5502.560 3874.558|-5506.489 3884.766|-5510.166 3895.063|-5513.584 3905.448|-5516.751 3915.923|-5519.652 3926.464|-5521.742 3934.770|-5523.671 3943.121|-5525.440 3951.516|-5527.048 3959.934|-5528.488 3968.373|-5529.767 3976.858|-5530.878 3985.353|-5531.829 3993.870|-5532.486 4000.742|-5533.185 4007.058|-5534.185 4013.318|-5535.499 4019.523|-5537.107 4025.661|-5539.022 4031.710|-5541.224 4037.670|-5543.720 4043.497|-5546.495 4049.212|-5555.890 4067.359|-5640.168 4055.639|-5621.035 3917.847|-5620.294 3913.554|-5619.280 3909.307|-5617.987 3905.148|-5616.428 3901.078|-5614.694 3897.275|-5612.730 3893.595|-5610.535 3890.037|-5608.116 3886.623|-5605.495 3883.376|-5602.678 3880.296|-5599.672 3877.394|-5596.491 3874.681|-5593.150 3872.179|-5589.654 3869.888|-5586.019 3867.820|-5582.265 3865.985|-5578.407 3864.384|-5574.457 3863.027|-5570.424 3861.915|-5566.334 3861.059|-5562.685 3860.336|-5559.071 3859.447|-5555.506 3858.402|-5551.983 3857.212|-5548.515 3855.855|-5545.111 3854.354|-5541.777 3852.709|-5538.512 3850.918|-5535.338 3848.995|-5532.242 3846.926|-5529.243 3844.725|-5526.342 3842.401|-5523.545 3839.943|-5520.861 3837.375|-5518.289 3834.684|-5515.842 3831.893|-5513.514 3828.991|-5511.312 3825.988|-5509.250 3822.897|-5507.321 3819.717|-5505.531 3816.459|-5503.888 3813.123|-5502.392 3809.721|-5501.043 3806.262|-5499.848 3802.738|-5498.806 3799.168|-5497.925 3795.554|-5497.198 3791.918|-5496.632 3788.238|-5496.227 3784.546|-5495.989 3780.832|-5495.905 3777.118|-5495.730 3773.538|-5495.206 3769.991|-5494.332 3766.521|-5493.130 3763.141|-5491.599 3759.905|-5489.754 3756.836|-5487.621 3753.956|-5485.210 3751.299|-5482.560 3748.897|-5479.680 3746.762|-5476.604 3744.916|-5473.368 3743.382|-5469.991 3742.170|-5466.510 3741.302|-5462.966 3740.769|-5459.387 3740.591|-5438.583 3740.602
167 3437 42 ST NW,-5455.661 3775.628|-5489.278 3844.569|-5493.948 3854.454|-5498.380 3864.462|-5502.560 3874.558|-5506.489 3884.766|-5510.166 3895.063|-5513.584 3905.448|-5516.751 3915.923|-5519.652 3926.464|-5521.742 3934.770|-5523.671 3943.121|-5525.440 3951.516|-5527.048 3959.934|-5528.488 3968.373|-5529.767 3976.858|-5530.878 3985.353|-5531.829 3993.870|-5532.486 4000.742|-5533.185 4007.058|-5534.185 4013.318|-5535.499 4019.523|-5537.107 4025.661|-5539.022 4031.710|-5541.224 4037.670|-5543.720 4043.497|-5546.495 4049.212|-5555.890 4067.359|-5640.168 4055.639|-5621.035 3917.847|-5620.294 3913.554|-5619.280 3909.307|-5617.987 3905.148|-5616.428 3901.078|-5614.694 3897.275|-5612.730 3893.595|-5610.535 3890.037|-5608.116 3886.623|-5605.495 3883.376|-5602.678 3880.296|-5599.672 3877.394|-5596.491 3874.681|-5593.150 3872.179|-5589.654 3869.888|-5586.019 3867.820|-5582.265 3865.985|-5578.407 3864.384|-5574.457 3863.027|-5570.424 3861.915|-5566.334 3861.059|-5562.685 3860.336|-5559.071 3859.447|-5555.506 3858.402|-5551.983 3857.212|-5548.515 3855.855|-5545.111 3854.354|-5541.777 3852.709|-5538.512 3850.918|-5535.338 3848.995|-5532.242 3846.926|-5529.243 3844.725|-5526.342 3842.401|-5523.545 3839.943|-5520.861 3837.375|-5518.289 3834.684|-5515.842 3831.893|-5513.514 3828.991|-5511.312 3825.988|-5509.250 3822.897|-5507.321 3819.717|-5505.531 3816.459|-5503.888 3813.123|-5502.392 3809.721|-5501.043 3806.262|-5499.848 3802.738|-5498.806 3799.168|-5497.925 3795.554|-5497.198 3791.918|-5496.632 3788.238|-5496.227 3784.546|-5495.989 3780.832|-5495.905 3777.118|-5495.730 3773.538|-5495.206 3769.991|-5494.332 3766.521|-5493.130 3763.141|-5491.599 3759.905|-5489.754 3756.836|-5487.621 3753.956|-5485.210 3751.299|-5482.560 3748.897|-5479.680 3746.762|-5476.604 3744.916|-5473.368 3743.382|-5469.991 3742.170|-5466.510 3741.302|-5462.966 3740.769|-5459.387 3740.591|-5438.583 3740.602
168 3335 42 ST NW,-5455.661 3775.628|-5489.278 3844.569|-5493.948 3854.454|-5498.380 3864.462|-5502.560 3874.558|-5506.489 3884.766|-5510.166 3895.063|-5513.584 3905.448|-5516.751 3915.923|-5519.652 3926.464|-5521.742 3934.770|-5523.671 3943.121|-5525.440 3951.516|-5527.048 3959.934|-5528.488 3968.373|-5529.767 3976.858|-5530.878 3985.353|-5531.829 3993.870|-5532.486 4000.742|-5533.185 4007.058|-5534.185 4013.318|-5535.499 4019.523|-5537.107 4025.661|-5539.022 4031.710|-5541.224 4037.670|-5543.720 4043.497|-5546.495 4049.212|-5555.890 4067.359|-5640.168 4055.639|-5621.035 3917.847|-5620.294 3913.554|-5619.280 3909.307|-5617.987 3905.148|-5616.428 3901.078|-5614.694 3897.275|-5612.730 3893.595|-5610.535 3890.037|-5608.116 3886.623|-5605.495 3883.376|-5602.678 3880.296|-5599.672 3877.394|-5596.491 3874.681|-5593.150 3872.179|-5589.654 3869.888|-5586.019 3867.820|-5582.265 3865.985|-5578.407 3864.384|-5574.457 3863.027|-5570.424 3861.915|-5566.334 3861.059|-5562.685 3860.336|-5559.071 3859.447|-5555.506 3858.402|-5551.983 3857.212|-5548.515 3855.855|-5545.111 3854.354|-5541.777 3852.709|-5538.512 3850.918|-5535.338 3848.995|-5532.242 3846.926|-5529.243 3844.725|-5526.342 3842.401|-5523.545 3839.943|-5520.861 3837.375|-5518.289 3834.684|-5515.842 3831.893|-5513.514 3828.991|-5511.312 3825.988|-5509.250 3822.897|-5507.321 3819.717|-5505.531 3816.459|-5503.888 3813.123|-5502.392 3809.721|-5501.043 3806.262|-5499.848 3802.738|-5498.806 3799.168|-5497.925 3795.554|-5497.198 3791.918|-5496.632 3788.238|-5496.227 3784.546|-5495.989 3780.832|-5495.905 3777.118|-5495.730 3773.538|-5495.206 3769.991|-5494.332 3766.521|-5493.130 3763.141|-5491.599 3759.905|-5489.754 3756.836|-5487.621 3753.956|-5485.210 3751.299|-5482.560 3748.897|-5479.680 3746.762|-5476.604 3744.916|-5473.368 3743.382|-5469.991 3742.170|-5466.510 3741.302|-5462.966 3740.769|-5459.387 3740.591|-5438.583 3740.602
169 3437 42 ST NW,-5455.661 3775.628|-5489.278 3844.569|-5493.948 3854.454|-5498.380 3864.462|-5502.560 3874.558|-5506.489 3884.766|-5510.166 3895.063|-5513.584 3905.448|-5516.751 3915.923|-5519.652 3926.464|-5521.742 3934.770|-5523.671 3943.121|-5525.440 3951.516|-5527.048 3959.934|-5528.488 3968.373|-5529.767 3976.858|-5530.878 3985.353|-5531.829 3993.870|-5532.486 4000.742|-5533.185 4007.058|-5534.185 4013.318|-5535.499 4019.523|-5537.107 4025.661|-5539.022 4031.710|-5541.224 4037.670|-5543.720 4043.497|-5546.495 4049.212|-5555.890 4067.359|-5640.168 4055.639|-5621.035 3917.847|-5620.294 3913.554|-5619.280 3909.307|-5617.987 3905.148|-5616.428 3901.078|-5614.694 3897.275|-5612.730 3893.595|-5610.535 3890.037|-5608.116 3886.623|-5605.495 3883.376|-5602.678 3880.296|-5599.672 3877.394|-5596.491 3874.681|-5593.150 3872.179|-5589.654 3869.888|-5586.019 3867.820|-5582.265 3865.985|-5578.407 3864.384|-5574.457 3863.027|-5570.424 3861.915|-5566.334 3861.059|-5562.685 3860.336|-5559.071 3859.447|-5555.506 3858.402|-5551.983 3857.212|-5548.515 3855.855|-5545.111 3854.354|-5541.777 3852.709|-5538.512 3850.918|-5535.338 3848.995|-5532.242 3846.926|-5529.243 3844.725|-5526.342 3842.401|-5523.545 3839.943|-5520.861 3837.375|-5518.289 3834.684|-5515.842 3831.893|-5513.514 3828.991|-5511.312 3825.988|-5509.250 3822.897|-5507.321 3819.717|-5505.531 3816.459|-5503.888 3813.123|-5502.392 3809.721|-5501.043 3806.262|-5499.848 3802.738|-5498.806 3799.168|-5497.925 3795.554|-5497.198 3791.918|-5496.632 3788.238|-5496.227 3784.546|-5495.989 3780.832|-5495.905 3777.118|-5495.730 3773.538|-5495.206 3769.991|-5494.332 3766.521|-5493.130 3763.141|-5491.599 3759.905|-5489.754 3756.836|-5487.621 3753.956|-5485.210 3751.299|-5482.560 3748.897|-5479.680 3746.762|-5476.604 3744.916|-5473.368 3743.382|-5469.991 3742.170|-5466.510 3741.302|-5462.966 3740.769|-5459.387 3740.591|-5438.583 3740.602
170 3335 42 ST NW,-5455.661 3775.628|-5489.278 3844.569|-5493.948 3854.454|-5498.380 3864.462|-5502.560 3874.558|-5506.489 3884.766|-5510.166 3895.063|-5513.584 3905.448|-5516.751 3915.923|-5519.652 3926.464|-5521.742 3934.770|-5523.671 3943.121|-5525.440 3951.516|-5527.048 3959.934|-5528.488 3968.373|-5529.767 3976.858|-5530.878 3985.353|-5531.829 3993.870|-5532.486 4000.742|-5533.185 4007.058|-5534.185 4013.318|-5535.499 4019.523|-5537.107 4025.661|-5539.022 4031.710|-5541.224 4037.670|-5543.720 4043.497|-5546.495 4049.212|-5555.890 4067.359|-5640.168 4055.639|-5621.035 3917.847|-5620.294 3913.554|-5619.280 3909.307|-5617.987 3905.148|-5616.428 3901.078|-5614.694 3897.275|-5612.730 3893.595|-5610.535 3890.037|-5608.116 3886.623|-5605.495 3883.376|-5602.678 3880.296|-5599.672 3877.394|-5596.491 3874.681|-5593.150 3872.179|-5589.654 3869.888|-5586.019 3867.820|-5582.265 3865.985|-5578.407 3864.384|-5574.457 3863.027|-5570.424 3861.915|-5566.334 3861.059|-5562.685 3860.336|-5559.071 3859.447|-5555.506 3858.402|-5551.983 3857.212|-5548.515 3855.855|-5545.111 3854.354|-5541.777 3852.709|-5538.512 3850.918|-5535.338 3848.995|-5532.242 3846.926|-5529.243 3844.725|-5526.342 3842.401|-5523.545 3839.943|-5520.861 3837.375|-5518.289 3834.684|-5515.842 3831.893|-5513.514 3828.991|-5511.312 3825.988|-5509.250 3822.897|-5507.321 3819.717|-5505.531 3816.459|-5503.888 3813.123|-5502.392 3809.721|-5501.043 3806.262|-5499.848 3802.738|-5498.806 3799.168|-5497.925 3795.554|-5497.198 3791.918|-5496.632 3788.238|-5496.227 3784.546|-5495.989 3780.832|-5495.905 3777.118|-5495.730 3773.538|-5495.206 3769.991|-5494.332 3766.521|-5493.130 3763.141|-5491.599 3759.905|-5489.754 3756.836|-5487.621 3753.956|-5485.210 3751.299|-5482.560 3748.897|-5479.680 3746.762|-5476.604 3744.916|-5473.368 3743.382|-5469.991 3742.170|-5466.510 3741.302|-5462.966 3740.769|-5459.387 3740.591|-5438.583 3740.602
